Geoname ID;Name;ASCII Name;Alternate Names;Latitude;Longitude;Feature Class;Feature Code;Country Code;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;Country;Coordinates
690281;Velyka Bilozerka;Velyka Bilozerka;Bol'shaya Belozerka,Bolschaja Beloserka,Bol’shaya Belozerka,Velika Bilozerka,Velikaya Belozerka,Velikaya Belozërka,Velyka Bilozerka,Велика Білозерка;47.27756;34.70616;P;PPLA2;UA;;26;;;;3511;;42;Europe/Zaporozhye;2014-12-03;Ukraine;47.27756, 34.70616
690629;Uspenka;Uspenka;Uspenka,Uspenskoye,Uzbenka,Успенка;48.39077;39.16284;P;PPL;UA;;14;;;;9400;;93;Europe/Zaporozhye;2014-08-06;Ukraine;48.39077, 39.16284
690673;Uralo-Kavkaz;Uralo-Kavkaz;Uralo-Kavkaz,Uralo-Kavkazskiy,Урало-Кавказ;48.3211;39.80302;P;PPL;UA;;14;;;;3033;;109;Europe/Zaporozhye;2014-08-06;Ukraine;48.3211, 39.80302
690985;Turbiv;Turbiv;Turbiv,Turbov,Турбів;49.34788;28.72117;P;PPL;UA;;23;;;;6740;;252;Europe/Kiev;2012-01-18;Ukraine;49.34788, 28.72117
692775;Staroye Selo;Staroye Selo;Stare Selo,Staroe Selo,Staroye Selo,Старе Село,Старое Село;49.71037;24.1895;P;PPL;UA;;15;;;;2119;;302;Europe/Kiev;2013-02-13;Ukraine;49.71037, 24.1895
693028;Spas’ke;Spas'ke;Spas'ke,Spasskoe,Spasskoye,Spas’ke,Спасское,Спаське;48.66667;35.05385;P;PPL;UA;;04;;;;3017;;68;Europe/Kiev;2014-09-05;Ukraine;48.66667, 35.05385
693546;Sloboda;Sloboda;Popova Sloboda,Sloboda,Слобода;51.19806;33.60695;P;PPL;UA;;21;;;;2949;;154;Europe/Kiev;2012-10-07;Ukraine;51.19806, 33.60695
693684;Skelivka;Skelivka;Fel'shtin,Fel'shtyn,Felsteen,Felstin,Felsztyn,Fel’shtin,Fel’shtyn,Skelevka,Skelivka,Скелевка,Скелівка;49.5363;22.96065;P;PPL;UA;;15;;;;1062;;315;Europe/Kiev;2013-02-18;Ukraine;49.5363, 22.96065
694137;Shevchenkove;Shevchenkove;Bulatselivka,Bulazelewka,Shevchenkove,Shevchenkovo,Шевченкове,Шевченково;49.69585;37.17348;P;PPLA2;UA;;07;;;;7090;;171;Europe/Kiev;2014-07-08;Ukraine;49.69585, 37.17348
694273;Shchors;Shchors;Shchors,Shchorsk,Shhors,Snovsk,Щорс;51.81865;31.94504;P;PPLA2;UA;;02;;;;11857;;125;Europe/Kiev;2014-11-05;Ukraine;51.81865, 31.94504
695221;Rudky;Rudky;Rudki,Rudky,Рудки;49.65306;23.48702;P;PPL;UA;;15;;;;4912;;265;Europe/Kiev;2013-01-10;Ukraine;49.65306, 23.48702
695844;Rakoshyno;Rakoshyno;Beregrakos,Beregrákos,Rakoshin,Rakoshino,Rakoshyn,Rakoshyno,Ракошин,Ракошино;48.46713;22.59687;P;PPL;UA;;25;;;;3145;;115;Europe/Uzhgorod;2012-04-05;Ukraine;48.46713, 22.59687
695912;Radomyshl’;Radomyshl';Radomishl,Radomishl',Radomyshl',Radomyshl’,Радомишль,Радомышль;50.49613;29.22911;P;PPLA2;UA;;27;;;;15252;;163;Europe/Kiev;2014-10-01;Ukraine;50.49613, 29.22911
697676;Peresichna;Peresichna;Peresechnaja,Peresechnaya,Peresechnoye,Peresichna,Пересечная,Пересічна;50.02452;35.97871;P;PPL;UA;;07;;;;6894;;121;Europe/Kiev;2014-01-12;Ukraine;50.02452, 35.97871
698247;Oster;Oster;Oster,Ostjor,Ostër,Остер;50.9506;30.88229;P;PPL;UA;;02;;;;6794;;114;Europe/Kiev;2014-06-26;Ukraine;50.9506, 30.88229
698346;Orzhytsya;Orzhytsya;Orzhica,Orzhicja,Orzhitsa,Orzhytsya,Оржица,Оржиця;49.7901;32.69941;P;PPLA2;UA;;18;;;;3898;;99;Europe/Kiev;2014-06-26;Ukraine;49.7901, 32.69941
700550;Mysove;Mysove;Afanas'ino,Afanas’ino,Kazantip,Misove,Mysove,Mysovoye,Shhjolkino,Stary Kazantip Tatarskiy,Мисове,Щёлкино;45.44788;35.83528;P;PPL;UA;;11;;;;11400;20;-1;Europe/Zaporozhye;2015-03-08;Ukraine;45.44788, 35.83528
700964;Mlyniv;Mlyniv;Mliniv,Mlinov,Mlyniv,Mlynuv,Млинів;50.509;25.61675;P;PPLA2;UA;;19;;;;8228;;196;Europe/Kiev;2014-08-06;Ukraine;50.509, 25.61675
701877;Manyava;Manyava;Manjava,Manyava,Манява;48.65541;24.37537;P;PPL;UA;;06;;;;3333;;534;Europe/Kiev;2012-06-06;Ukraine;48.65541, 24.37537
702061;Malorichens’ke;Malorichens'ke;Kuchuk-Uzen',Kuchuk-Uzen’,Malorechenskoe,Malorechenskoye,Malorichens'ke,Malorichens’ke,Малореченское,Малоріченське;44.75888;34.55789;P;PPL;UA;;11;;;;1251;;17;Europe/Simferopol;2015-06-08;Ukraine;44.75888, 34.55789
702421;Lyuboml’;Lyuboml';Ljuboml',Luboml,Lyubomi,Lyuboml',Lyuboml’,Любомль;51.22601;24.03727;P;PPLA2;UA;;24;;;;10000;;188;Europe/Kiev;2014-08-06;Ukraine;51.22601, 24.03727
702459;Lyubymivka;Lyubymivka;Ljubimivka,Ljubimovka,Lubimivka,Lyubimovka,Lyubymivka,Любимовка,Любимівка;46.81063;33.56862;P;PPL;UA;;08;;;;5786;;60;Europe/Kiev;2015-02-06;Ukraine;46.81063, 33.56862
702658;Luhansk;Luhansk;Gorad Lugansk,Loehansk,Louhansk,Lugan'sk,Lugans'k,Lugansk,Lugánsk,Luhans'k,Luhansk,Luhanska,Luhanskas,Luhansko,Luhanszk,Luhans’k,Lukhansk,Luqansk,VSG,Voroshilovgrad,Woroschilowgrad,lu gan si ke,luhansikeu,lwhansk,lwhnsq,ruhanshiku,Ługańsk,Łuhańsk,Ворошиловград,Горад Луганск,Луганск,Луганськ,Луганьск,Луханск,Լուգանսկ,לוהנסק,لوهانسک,لوہانسک,ლუგანსკი,ルハーンシク,卢甘斯克,루한시크;48.56705;39.31706;P;PPLA;UA;;14;;;;452000;;103;Europe/Zaporozhye;2015-06-03;Ukraine;48.56705, 39.31706
705403;Kolomak;Kolomak;Kolomak,Коломак;49.83987;35.30441;P;PPLA2;UA;;07;;;;3712;;115;Europe/Kiev;2014-06-27;Ukraine;49.83987, 35.30441
707245;Kayiry;Kayiry;Kairi,Kairy,Kayiry,Zapadnyye Kairy,Каїри;46.94537;33.70591;P;PPL;UA;;08;;;;3364;;63;Europe/Kiev;2012-01-18;Ukraine;46.94537, 33.70591
707504;Ivanychi;Ivanychi;Ivaniche,Ivanichi,Ivanychi,Iwanicze,Іваничі;50.63879;24.36003;P;PPLA2;UA;;24;;;;0;;204;Europe/Kiev;2014-08-06;Ukraine;50.63879, 24.36003
708330;Horodnye;Horodnye;Chiishia,Chiishiya,Chiyshiya,Ciisia,Ciişia,Gorodne,Gorodneh,Gorodneye,Gorodnoye,Gradina,Horodne,Horodnye,Ogorodnoye,Городнэ,Городнє;45.89083;28.84833;P;PPL;UA;;17;;;;4901;;74;Europe/Kiev;2015-02-06;Ukraine;45.89083, 28.84833
709587;Druzhba;Druzhba;Druzhba,Tribukhovtsy,Trybukhivtsi,Дружба;49.04251;25.45055;P;PPL;UA;;22;;;;1586;;332;Europe/Kiev;2012-01-18;Ukraine;49.04251, 25.45055
709983;Dmytrivka;Dmytrivka;Dmitrovka,Dmytrivka,Дмитровка;48.7969;32.71645;P;PPL;UA;;10;;;;4070;;123;Europe/Kiev;2012-01-18;Ukraine;48.7969, 32.71645
710864;Chemerivtsi;Chemerivtsi;Cemerivci,Chemerivci,Chemerivtsi,Chemerovtsy,Chemirovtsy,Чемерівці;49.01179;26.34203;P;PPLA2;UA;;09;;;;0;;285;Europe/Kiev;2014-09-05;Ukraine;49.01179, 26.34203
711350;Bucha;Bucha;Bucha,Bychansk,Dachi Bucha,Буча;50.54345;30.21201;P;PPL;UA;;13;;;;42279;;135;Europe/Kiev;2013-04-04;Ukraine;50.54345, 30.21201
711515;Boyarka;Boyarka;Bojarka,Boyarka,Boyarka-Budayevka,Budayevka,Боярка;50.31911;30.29728;P;PPL;UA;;13;;;;34631;;181;Europe/Kiev;2014-01-12;Ukraine;50.31911, 30.29728
712515;Bile;Bile;Beloe,Beloye,Bile,Белое,Біле;48.49523;39.05051;P;PPL;UA;;14;;;;6775;;68;Europe/Zaporozhye;2014-06-26;Ukraine;48.49523, 39.05051
713175;Artemivs’k;Artemivs'k;Artemivs'k,Artemivs’k,Artemovsk,Artëmovsk,Артемовск,Артемівськ;48.44061;38.732;P;PPL;UA;;14;;;;7616;250;282;Europe/Zaporozhye;2014-06-05;Ukraine;48.44061, 38.732
713316;Antoniny;Antoniny;Antonini,Antoniny,Антоніни;49.80974;26.87714;P;PPL;UA;;09;;;;2592;;286;Europe/Kiev;2012-01-18;Ukraine;49.80974, 26.87714
713513;Alushta;Alushta;Aloushta,Alshta,Aluschta,Alushta,Alusta,Aluszta,Aluşta,Alušta,Ałuszta,allusyuta,Алушта,알루슈타;44.67728;34.4097;P;PPL;UA;;11;;;;30271;;40;Europe/Simferopol;2015-06-08;Ukraine;44.67728, 34.4097
8504665;Chervona Motovylivka;Chervona Motovylivka;Chervonaja Motovilovka,Червоная Мотовиловка;50.15821;30.07421;P;PPL;UA;;13;;;;3499;;184;Europe/Kiev;2013-03-17;Ukraine;50.15821, 30.07421
691915;Tarakaniv;Tarakaniv;Tarakaniv,Tarakanov,Tarakanuv,Тараканов,Тараканів;50.37961;25.70843;P;PPL;UA;;19;;;;1634;197;204;Europe/Kiev;2013-02-16;Ukraine;50.37961, 25.70843
692604;Stepanivka;Stepanivka;Stepanovka,Степановка;46.79489;29.98684;P;PPL;UA;UA;17;;;;1720;;10;Europe/Kiev;2010-07-21;Ukraine;46.79489, 29.98684
692638;Steblëv;Steblev;Steblev,Steblev Pervyy,Steblëv,Steblëv Pervyy,Стеблев;49.40186;31.09764;P;PPL;UA;;01;;;;3859;;125;Europe/Kiev;2014-06-27;Ukraine;49.40186, 31.09764
692674;Stavyshche;Stavyshche;Stavishche,Stavishhe,Stavyshche,Ставище;49.39124;30.19022;P;PPLA2;UA;;13;;;;0;;210;Europe/Kiev;2014-10-01;Ukraine;49.39124, 30.19022
693001;Serednye Vodyane;Serednye Vodyane;Seredne Vodjane,Seredneh Vodjane,Serednye Vodyane,Sredneye Vodyanoye,Середнэ Водяне,Середнє Водяне;47.98159;23.91041;P;PPL;UA;;25;;;;5465;;272;Europe/Uzhgorod;2012-06-06;Ukraine;47.98159, 23.91041
693325;Sofiyivka;Sofiyivka;Sofievka,Sofiewka,Sofiivka,Sofijewka,Sofiyevka,Sofiyivka,Ssofijewka,Софиевка,Софіївка;48.04927;33.87462;P;PPLA2;UA;;04;;;;8017;;104;Europe/Kiev;2014-07-08;Ukraine;48.04927, 33.87462
693381;Snizhne;Snizhne;Shezhnoye,Snezhnoe,Snezhnoye,Snizhne,Снежное,Сніжне;48.02612;38.77225;P;PPL;UA;;05;;;;55587;;290;Europe/Kiev;2014-06-05;Ukraine;48.02612, 38.77225
694333;Shats’k;Shats'k;Shac'k,Shats'k,Shatsk,Shats’k,Szack,Шатск,Шатськ,Шацьк;51.50208;23.93806;P;PPLA2;UA;;24;;;;5708;;167;Europe/Kiev;2014-08-06;Ukraine;51.50208, 23.93806
695304;Rozivka;Rozivka;Lyuksemburg,Rosowka,Rozenberg,Rozivka,Rozovka,Розовка,Розівка;47.38484;37.06792;P;PPLA2;UA;;26;;;;0;;228;Europe/Zaporozhye;2015-04-25;Ukraine;47.38484, 37.06792
696581;Pomichna;Pomichna;Pomichna,Pomicna,Pomoshnaja,Pomoshnaya,Помошная,Помічна;48.24222;31.41583;P;PPL;UA;;10;;;;10539;;204;Europe/Kiev;2014-06-27;Ukraine;48.24222, 31.41583
697576;Pervomays’kyy;Pervomays'kyy;Pervomajs'kij,Pervomajskij,Pervomays'kyy,Pervomaysk,Pervomayskiy,Pervomays’kyy,Первомайский,Первомайський;49.38742;36.21471;P;PPLA2;UA;;07;;;;0;;191;Europe/Kiev;2014-07-08;Ukraine;49.38742, 36.21471
698110;Ozerna;Ozerna;Jezierna,Ozerna,Ozernaja,Ozernaya,Ozernyani,Ozernyany,Ozërnaya,Yezerna,Озерна,Озерная;49.62891;25.32895;P;PPL;UA;;22;;;;3451;;351;Europe/Kiev;2012-01-18;Ukraine;49.62891, 25.32895
698462;Oposhnya;Oposhnya;Oposhnja,Oposhnya,Опошня;49.95652;34.61226;P;PPL;UA;;18;;;;6003;;173;Europe/Kiev;2011-02-22;Ukraine;49.95652, 34.61226
699285;Novoselytsya;Novoselytsya;Noua Sulitsa,Novoselicja,Novoselitsa,Novoselytsya,Sulita,Sulitsa-Noua,Sulitsa-Nova,Suliţa,Новоселиця;48.21931;26.26531;P;PPLA2;UA;;03;;;;8088;;139;Europe/Kiev;2014-10-01;Ukraine;48.21931, 26.26531
699453;Novomyrhorod;Novomyrhorod;Novomirgorod,Novomyrhorod,Новомиргород;48.78105;31.64204;P;PPLA2;UA;;10;;;;12728;;140;Europe/Kiev;2014-11-05;Ukraine;48.78105, 31.64204
699753;Novhorod-Sivers’kyy;Novhorod-Sivers'kyy;Novgorod-Seversk,Novgorod-Severskij,Novgorod-Severskiy,Novgorod-Sivers'kij,Novhorod-Sivers'kyy,Novhorod-Sivers’kyy,Novogorod-Severskiy,Nowgorod Sewerski,Новгород-Северский,Новгород-Сіверський;52.00577;33.2615;P;PPLA2;UA;;02;;;;14400;;159;Europe/Kiev;2014-11-05;Ukraine;52.00577, 33.2615
699802;Nova Praha;Nova Praha;Nov.Praga,Nova Praga,Nova Praha,Novaya Praga,Нов.Прага,Нова Прага;48.56821;32.90273;P;PPL;UA;;10;;;;7513;;107;Europe/Kiev;2014-06-27;Ukraine;48.56821, 32.90273
700446;Narodychi;Narodychi;Bolshie Narodichi,Narodichi,Narodici,Naroditschi,Narodychi,Народичі;51.20286;29.08228;P;PPLA2;UA;;27;;;;2521;;144;Europe/Kiev;2014-10-01;Ukraine;51.20286, 29.08228
701425;Medzhibozh;Medzhibozh;Medshibosh,Medzhibozh,Miedzyboz,Меджибож;49.43748;27.40487;P;PPL;UA;;09;;;;1731;;293;Europe/Kiev;2012-01-18;Ukraine;49.43748, 27.40487
701768;Marshintsy;Marshintsy;Marshenits',Marshenits’,Marshintsy;48.21751;26.29133;P;PPL;UA;;03;;;;5141;;134;Europe/Kiev;2012-01-18;Ukraine;48.21751, 26.29133
702356;Mahdalynivka;Mahdalynivka;Magdalinivka,Magdalinovka,Magdalinowka,Magdalinowka Pervaya,Magdalinowka Vtoraya,Mahdalynivka,Магдалиновка,Магдалинівка;48.92111;34.91491;P;PPLA2;UA;;04;;;;6567;;100;Europe/Kiev;2014-09-05;Ukraine;48.92111, 34.91491
702898;Lyubashivka;Lyubashivka;Ljubashivka,Lubasivka,Lyubashevka,Lyubashivka,Lyubashëvka,Любашівка;47.83716;30.25976;P;PPLA2;UA;;17;;;;9426;;176;Europe/Kiev;2014-11-05;Ukraine;47.83716, 30.25976
702931;Lityn;Lityn;Litin,Lityn,Літин;49.32509;28.08094;P;PPLA2;UA;;23;;;;6804;;268;Europe/Kiev;2014-12-03;Ukraine;49.32509, 28.08094
703428;Ladyzhyn;Ladyzhyn;Ladizhin,Ladyzhin,Ladyzhyn,Lodyzhin,Ладижин;48.68496;29.23679;P;PPL;UA;;23;;;;21393;;205;Europe/Kiev;2012-01-18;Ukraine;48.68496, 29.23679
704422;Krasnoarmiys’k;Krasnoarmiys'k;Grishino,Krasnoarmejsk,Krasnoarmeysk,Krasnoarmeyskoye,Krasnoarmijs'k,Krasnoarmiys'k,Krasnoarmiys’k,Krassnoarmeiskoje,Красноармейск,Красноармійськ;48.28198;37.17585;P;PPLA2;UA;;05;;;;68263;;199;Europe/Kiev;2014-07-08;Ukraine;48.28198, 37.17585
704469;Krasna;Krasna;Krasna,Krasnaya,Krasnoye,Красна;48.57571;24.70027;P;PPL;UA;;06;;;;3096;;452;Europe/Kiev;2012-01-18;Ukraine;48.57571, 24.70027
705198;Kompaniyivka;Kompaniyivka;Kompaneevka,Kompaneyevka,Kompaniivka,Kompaniyivka,Компанеевка,Компаніївка;48.25115;32.20795;P;PPLA2;UA;;10;;;;4934;;154;Europe/Kiev;2014-11-05;Ukraine;48.25115, 32.20795
707292;Izyum;Izyum;Izjum,Izyum,Изюм;49.20875;37.24849;P;PPLA2;UA;;07;;;;53778;;79;Europe/Kiev;2014-07-08;Ukraine;49.20875, 37.24849
709429;Dunaivtsi;Dunaivtsi;Dunaevcy,Dunaivci,Dunaivtsi,Dunajewzy,Dunayevtsy,Dunayivtsi,Дунаевцы,Дунаївці;48.88909;26.85636;P;PPL;UA;;09;;;;15836;;320;Europe/Kiev;2015-07-15;Ukraine;48.88909, 26.85636
710033;Dmytrivka;Dmytrivka;Deleni,Dimitresti,Dimitreşti,Dimitrovka,Dmitrivka,Dmitriyevka,Dmitrovka,Dmytrivka,Dumitresht',Dumitreshti,Dumitresht’,Dumitresti,Dumitreşti,Дмитровка,Дмитрівка;45.97167;28.98639;P;PPL;UA;;17;;;;4536;;61;Europe/Kiev;2015-02-06;Ukraine;45.97167, 28.98639
710565;Radyvyliv;Radyvyliv;Chervonoarmeysk,Chervonoarmiys'k,Chervonoarmiys’k,Radiviliv,Radyvyliv,Radzivilluv,Radzivilov,Радивилів;50.12994;25.25576;P;PPLA2;UA;;19;;;;9928;;221;Europe/Kiev;2014-08-06;Ukraine;50.12994, 25.25576
686875;Zolotonosha;Zolotonosha;Zolotonosha,Золотоноша;49.66832;32.04047;P;PPLA2;UA;;01;;;;27722;;93;Europe/Kiev;2014-11-05;Ukraine;49.66832, 32.04047
710684;Chornopillya;Chornopillya;Chernopol'e,Chernopol'ye,Chernopol’ye,Chornopillja,Chornopillya,Karachel',Karachel’,Karachol',Karachol’,Чернополье,Чорнопілля;45.04399;34.63916;P;PPL;UA;;11;;;;1301;;227;Europe/Simferopol;2015-05-06;Ukraine;45.04399, 34.63916
711105;Bushtyno;Bushtyno;Bushtina,Bushtino,Bushtyna,Bushtyno,Bustino,Bustyahaza,Bustyaháza,Buštino,Буштино;48.05121;23.48579;P;PPL;UA;;25;;;;8236;;206;Europe/Uzhgorod;2012-05-06;Ukraine;48.05121, 23.48579
711416;Brody;Brody;Brodi,Brody,Brodî,Brodı,beulodi,brodi,brody,brwdy,bu luo de,burodi,Броди,Броды,Բրոդի,ברודי,برودي,برودی,ブロディ,布羅德,브로디;50.08791;25.15027;P;PPLA2;UA;;15;;;;23239;;223;Europe/Kiev;2014-08-06;Ukraine;50.08791, 25.15027
712427;Berehove;Berehove;Beregove,Beregovoe,Beregovoye,Berehove,Korokel',Korokel’,Берегове,Береговое;45.0947;35.43385;P;PPL;UA;;11;;;;2421;;7;Europe/Simferopol;2012-01-18;Ukraine;45.0947, 35.43385
712471;Belz;Belz;Bele,Bels,Belsk,Belz,Belza,Belzas,Belzec,Bełsk,Bełz,bei er zi,blz,bylz,Белз,Բելզ,בלז,بلز,بيلز,貝爾茲;50.38226;24.00642;P;PPL;UA;;15;;;;2386;;200;Europe/Kiev;2012-11-08;Ukraine;50.38226, 24.00642
713716;Alchevs’k;Alchevs'k;Alchevs'k,Alchevsk,Alchevskoe,Alchevs’k,Kommunarsk,Voroshilovsk,Woroschilowsk,Алчевск,Алчевськ;48.46893;38.81669;P;PPL;UA;;14;;;;116000;;211;Europe/Zaporozhye;2014-06-05;Ukraine;48.46893, 38.81669
688221;Yelanets’;Yelanets';Elanec',Yelanets',Yelanets’,Єланець;47.69682;31.85253;P;PPLA2;UA;;16;;;;0;;73;Europe/Kiev;2014-11-05;Ukraine;47.69682, 31.85253
689892;Verkhnye Syn’ovydne;Verkhnye Syn'ovydne;Sinovudzko,Synovudzko,Synovudzko Vyzhne,Synowodzko Wyzne,Synowódzko Wyżne,Verkhne Sin'ovidne,Verkhnee Sinevidnoe,Verkhneye Sinevidnoye,Verkhneye Sinevodnoye,Verkhnye Syn'ovydne,Verkhnye Syn'ovyone,Verkhnye Syn’ovydne,Verkhnye Syn’ovyone,Верхнее Синевидное,Верхнє Синьовидне;49.10307;23.59099;P;PPL;UA;;15;;;;3555;;379;Europe/Kiev;2013-01-10;Ukraine;49.10307, 23.59099
690820;Uhlove;Uhlove;Adzhi-Bulat,Uglove,Uglovoye,Uhlove,Ulu-Kol,Углове;44.82146;33.60452;P;PPL;UA;;11;;;;3283;;36;Europe/Simferopol;2012-01-18;Ukraine;44.82146, 33.60452
691904;Tarashcha;Tarashcha;Tarashcha,Tarashha,Тараща;49.55832;30.49259;P;PPLA2;UA;;13;;;;12952;;189;Europe/Kiev;2014-10-01;Ukraine;49.55832, 30.49259
691936;Tal’ne;Tal'ne;Tal'ne,Tal'noe,Tal'noye,Tal’ne,Tal’noye,Тальне,Тальное;48.88877;30.69482;P;PPLA2;UA;;01;;;;16388;;127;Europe/Kiev;2014-11-05;Ukraine;48.88877, 30.69482
692702;Staryy Sambor;Staryy Sambor;Starij Sambir,Stary Sambor,Staryj Sambor,Staryy Sambir,Staryy Sambor,Старий Самбір,Старый Самбор;49.43856;23.00056;P;PPLA2;UA;;15;;;;5603;337;348;Europe/Kiev;2014-08-06;Ukraine;49.43856, 23.00056
692709;Staryy Merchyk;Staryy Merchyk;Star.Merchik,Starij Merchik,Staryy Merchik,Staryy Merchyk,Стар.Мерчик,Старий Мерчик;49.98147;35.75904;P;PPL;UA;;07;;;;1709;;186;Europe/Kiev;2014-06-26;Ukraine;49.98147, 35.75904
692818;Starokostyantyniv;Starokostyantyniv;Starokonstantinov,Starokonstantinow,Starokostantiniv,Starokostjantiniv,Starokostyantyniv,Староконстантинов,Старокостянтинів;49.75764;27.20342;P;PPLA2;UA;;09;;;;33897;;268;Europe/Kiev;2014-09-05;Ukraine;49.75764, 27.20342
692953;Stanytsya Luhans’ka;Stanytsya Luhans'ka;Luganskaya,Stanichnno-Luganskoye,Stanichno Luganskaya,Stanichno-Lugans'ke,Stanichno-Luganskoe,Stanichno-Luganskoye,Stanicja Lugans'ka,Stanychno-Luhans'ke,Stanychno-Luhans’ke,Stanytsya Luhans'ka,Stanytsya Luhans’ka,Станиця Луганська,Станично-Луганское,Станично-Луганське;48.65433;39.47943;P;PPLA2;UA;;14;;;;12765;;45;Europe/Zaporozhye;2015-04-29;Ukraine;48.65433, 39.47943
693457;Smila;Smila;Smela,Smila,Смела,Сміла;49.22242;31.88714;P;PPLA2;UA;;01;;;;67530;;101;Europe/Kiev;2014-11-05;Ukraine;49.22242, 31.88714
694590;Semenivka;Semenivka;Semenivka,Semenovka,Seminovka,Semionovka,Semënovka,Ssemenowka,Семеновка,Семенівка;52.17827;32.58183;P;PPLA2;UA;;02;;;;9320;;160;Europe/Kiev;2014-11-05;Ukraine;52.17827, 32.58183
695205;Rudne;Rudne;Rudno,Рудно;49.83333;23.9;P;PPL;UA;;15;;;;6016;;311;Europe/Kiev;2008-01-15;Ukraine;49.83333, 23.9
696008;Putyvl’;Putyvl';Putivl',Putivl’,Putyvl',Putyvl’,Путивль;51.33745;33.87066;P;PPLA2;UA;;21;;;;20000;;184;Europe/Kiev;2014-07-08;Ukraine;51.33745, 33.87066
698606;Oleshnyk;Oleshnyk;Egres,Egresh,Oleshnik,Oleshnyk,Олешник;48.16406;22.96167;P;PPL;UA;;25;689530;;;4696;;125;Europe/Uzhgorod;2014-08-15;Ukraine;48.16406, 22.96167
698837;Nyrkiv;Nyrkiv;Nirkiv,Nyrkov,Nyrkow,Nyrkuv,Nyrków,Нирків,Нырков;48.81492;25.59989;P;PPL;UA;;22;;;;1013;;330;Europe/Kiev;2013-02-16;Ukraine;48.81492, 25.59989
698943;Novi Bilokorovychi;Novi Bilokorovychi;Novi Bilokorovichi,Novi Bilokorovici,Novi Bilokorovychi,Novyye Belokorovichi,Novyye Belorovichi,Нові Білокоровичі;51.11548;28.05463;P;PPL;UA;;27;;;;3251;;189;Europe/Kiev;2012-08-05;Ukraine;51.11548, 28.05463
704773;Kosmach;Kosmach;Kosmach,Kosmacz,Kozmacz,Космач;48.32991;24.82052;P;PPL;UA;;06;;;;6054;;622;Europe/Kiev;2012-06-06;Ukraine;48.32991, 24.82052
706380;Khmil’nyk;Khmil'nyk;Khmel'nik,Khmel'niki,Khmel’nik,Khmel’niki,Khmil'nik,Khmil'nyk,Khmil’nyk,Хмельник,Хмільник;49.55979;27.95754;P;PPL;UA;;23;;;;28136;;266;Europe/Kiev;2010-08-16;Ukraine;49.55979, 27.95754
707073;Kamianytsia;Kamianytsia;Kamyanytsya,Kam'janicja,Kamenica,Kamenica Nad Uh,Kamenitsa,Kamennitsa,Kam”yanytsya,Okementse,Каменица,Кам’яниця;48.69343;22.3957;P;PPL;UA;;25;;;;1886;;166;Europe/Uzhgorod;2012-12-12;Ukraine;48.69343, 22.3957
707251;Kaharlyk;Kaharlyk;Kagarlik,Kagarlyk,Kagorlyk,Kaharlyk,Кагарлик,Кагарлык;49.86233;30.82815;P;PPLA2;UA;;13;;;;13245;;159;Europe/Kiev;2014-10-01;Ukraine;49.86233, 30.82815
707308;Izmayil;Izmayil;Ismail,Ismajil,Izmail,Izmaił,Izmayil,Tuchkov,İsmail,Ізмаїл,Измаил,Измаїл;45.34929;28.84079;P;PPLA2;UA;;17;;;;82485;;27;Europe/Kiev;2014-11-05;Ukraine;45.34929, 28.84079
709270;Eskhar;Eskhar;Ehskhar,Eskhar,Есхар,Эсхар;49.79614;36.59047;P;PPL;UA;;07;;;;5349;;120;Europe/Kiev;2014-06-27;Ukraine;49.79614, 36.59047
709782;Dolyns'ka;Dolyns'ka;Dolinskaja,Dolinskaya,Dolinskoye,Dolyns'ka,Schewtschenkowo,Shevchenkovo,Долинская;48.11041;32.76449;P;PPL;UA;UA;10;;;;34267;;193;Europe/Kiev;2010-06-07;Ukraine;48.11041, 32.76449
710663;Chernyakhiv;Chernyakhiv;Cernahiv,Chernjakhiv,Chernyakhiv,Chernyakhov,Черняхів;50.45652;28.67018;P;PPLA2;UA;;27;;;;10082;;226;Europe/Kiev;2014-10-01;Ukraine;50.45652, 28.67018
711390;Brovary;Brovary;Brovarai,Brovari,Brovary,Brovarî,Brovarı,Browary,Gorad Bravary,beulobali,brwfary,brwwary,bu luo wa li,burovu~aru~i,Бровари,Бровары,Броварі,Горад Бравары,Բրովարի,بروفاري,بروواری,ブロヴァルィー,布羅瓦里,브로바리;50.51809;30.80671;P;PPLA2;UA;;13;Brovary Raion (undefined);;;88506;;130;Europe/Kiev;2014-10-01;Ukraine;50.51809, 30.80671
711400;Broshniv-Osada;Broshniv-Osada;Broshnev,Broshnev-Osada,Broshniv-Osada,Broshnyuv,Brosniv-Osada,Broszniow,Broszniów,Brozniow,Brożniów,Oshnev-Osada,Proszniow,Proszniów,Брошнів-Осада;48.99621;24.19748;P;PPL;UA;;06;;;;5548;;349;Europe/Kiev;2012-10-01;Ukraine;48.99621, 24.19748
711989;Bobrynets’;Bobrynets';Bobrinec,Bobrinec',Bobrinets,Bobrinez,Bobrynets',Bobrynets’,Бобринец,Бобринець;48.05896;32.16641;P;PPLA2;UA;;10;;;;0;;136;Europe/Kiev;2014-11-05;Ukraine;48.05896, 32.16641
